,date,symbol,open,high,low,close,volume btc,volume,sma10,sma22,ln
215,2015-07-04,BTCUSD,256.36,261.0,254.4,260.72,4119.09,1059726.9,256.3959999999997,251.05909090909083,5.564524150314988
216,2015-07-05,BTCUSD,260.61,275.25,258.99,271.15,7902.94,2115315.38,259.57699999999966,252.96454545454537,5.617683554352901
217,2015-07-06,BTCUSD,271.15,277.88,268.27,270.41,9928.97,2712293.49,263.0549999999997,254.9136363636363,5.627193150971448
218,2015-07-07,BTCUSD,270.41,272.11,264.5,267.19,7114.39,1909768.25,265.04399999999976,256.4413636363636,5.606210167340812
219,2015-07-08,BTCUSD,267.19,273.97,264.41,270.64,7744.93,2088515.27,267.2409999999997,257.3827272727272,5.613022386957376
220,2015-07-09,BTCUSD,270.64,272.5,267.1,270.21,6928.7,1872007.53,268.6919999999997,257.97545454545445,5.607642386099191
221,2015-07-10,BTCUSD,269.48,294.71,269.25,286.85,15760.0,4494129.03,271.22399999999976,259.8581818181817,5.6859956466814
222,2015-07-11,BTCUSD,286.85,299.0,284.5,294.77,8321.35,2436511.45,274.5789999999998,262.0377272727272,5.700447407812129
223,2015-07-12,BTCUSD,294.77,316.52,293.5,311.96,12692.8,3888193.78,280.0309999999998,265.19818181818175,5.757390303465229
224,2015-07-13,BTCUSD,311.96,312.91,281.62,292.35,13000.28,3812344.69,285.58499999999975,268.19499999999994,5.745919474264869
225,2015-07-14,BTCUSD,292.35,297.78,286.25,288.2,7147.48,2085310.1,289.26299999999975,270.43499999999995,5.6963587904986275
226,2015-07-15,BTCUSD,288.2,294.11,285.18,285.22,7261.97,2111526.87,291.1489999999998,272.52818181818174,5.6839576703515915
227,2015-07-16,BTCUSD,285.22,292.78,275.0,278.71,8771.75,2470019.42,292.6389999999998,274.70363636363624,5.679425294024126
228,2015-07-17,BTCUSD,278.71,281.38,272.64,279.95,6840.84,1903298.41,293.56599999999975,276.4281818181817,5.639709862515235
229,2015-07-18,BTCUSD,279.95,282.71,276.34,277.56,4406.19,1229676.41,294.43999999999977,278.22863636363627,5.644425433999162
230,2015-07-19,BTCUSD,277.56,278.48,275.0,275.59,3314.37,917149.1,295.0379999999998,279.4222727272726,5.629350030100782
231,2015-07-20,BTCUSD,275.59,279.72,273.34,278.7,5328.9,1478259.79,293.53899999999976,280.6822727272726,5.633792892421768
232,2015-07-21,BTCUSD,278.7,281.27,276.85,277.13,5033.72,1407886.6,291.76599999999974,281.74045454545444,5.639318855404622
233,2015-07-22,BTCUSD,277.13,278.54,275.01,277.5,4611.39,1277029.62,287.96799999999973,282.1563636363635,5.629565462367455
234,2015-07-23,BTCUSD,277.5,279.75,276.28,276.91,5347.51,1484529.22,284.65199999999976,282.8063636363635,5.633900136850274
235,2015-07-24,BTCUSD,276.91,291.52,276.43,289.48,7203.81,2049614.89,284.0259999999998,284.1481818181817,5.675112431451395
236,2015-07-25,BTCUSD,289.48,291.67,286.82,289.64,4144.86,1198430.86,283.7819999999998,285.7072727272726,5.67562684392145
237,2015-07-26,BTCUSD,289.64,294.49,288.65,293.25,3764.35,1099301.03,283.9529999999998,287.2295454545453,5.685248870855848
238,2015-07-27,BTCUSD,293.25,297.0,287.24,294.44,6418.82,1875403.35,285.51499999999976,288.2181818181817,5.6937359687096745
239,2015-07-28,BTCUSD,294.44,298.0,293.35,295.73,5707.1,1688432.24,287.04399999999976,289.1327272727271,5.697097318673401
240,2015-07-29,BTCUSD,295.73,296.58,289.01,289.53,5211.42,1523831.44,288.85399999999976,290.24499999999983,5.692320825501998
241,2015-07-30,BTCUSD,289.53,291.56,286.56,288.25,5218.19,1506092.68,290.0379999999998,291.0445454545453,5.675249633986104
242,2015-07-31,BTCUSD,288.25,290.0,282.79,284.68,5615.32,1605309.8,290.9109999999998,291.83999999999986,5.6698847368438985
243,2015-08-01,BTCUSD,284.68,285.6,277.26,282.06,3907.84,1099820.57,291.6169999999998,291.425909090909,5.65459603404482
244,2015-08-02,BTCUSD,282.06,282.58,277.33,282.55,3452.38,968906.8,291.89999999999975,290.67954545454535,5.64396549276639
245,2015-08-03,BTCUSD,282.55,285.86,280.27,281.63,4624.02,1310969.62,291.3339999999998,289.28590909090894,5.655505984672441
246,2015-08-04,BTCUSD,281.63,286.47,280.11,285.31,5556.91,1579478.13,290.81399999999974,288.0840909090908,5.657637624255546
247,2015-08-05,BTCUSD,285.31,286.25,282.01,282.24,5847.36,1659268.09,289.9899999999998,287.5599999999999,5.656869359977
248,2015-08-06,BTCUSD,282.24,282.77,278.95,279.91,5000.88,1401580.63,288.5669999999998,287.04454545454536,5.644637643239398
249,2015-08-07,BTCUSD,279.91,281.17,277.05,279.54,5192.8,1451644.55,286.8839999999998,286.5168181818181,5.638963261676156
250,2015-08-08,BTCUSD,279.54,280.16,260.07,261.08,6052.87,1643529.58,285.2419999999998,286.46136363636356,5.635364659180897
251,2015-08-09,BTCUSD,261.08,268.8,260.97,267.91,5078.04,1344584.97,282.9659999999998,285.82909090909084,5.593971371449042
252,2015-08-10,BTCUSD,267.91,268.89,263.17,265.18,5324.47,1414583.09,280.8549999999998,285.39318181818174,5.594306137062608
253,2015-08-11,BTCUSD,265.18,271.99,263.48,271.2,5878.03,1567622.1,279.4939999999998,285.0418181818181,5.605769071650079
254,2015-08-12,BTCUSD,271.2,272.4,265.79,269.43,6217.22,1674361.23,278.4759999999998,284.63863636363624,5.607275346024359
255,2015-08-13,BTCUSD,269.43,269.49,262.94,264.92,5434.23,1442378.73,276.83899999999977,284.2272727272726,5.596535048433736
256,2015-08-14,BTCUSD,264.92,267.98,262.5,266.52,6897.74,1834555.53,274.9899999999997,283.6922727272726,5.59091611160538
257,2015-08-15,BTCUSD,266.52,267.69,262.05,262.21,4065.26,1081921.08,273.13399999999973,282.60909090909075,5.589833354596769
258,2015-08-16,BTCUSD,262.21,263.1,255.67,259.19,5348.55,1389641.36,271.16699999999975,281.31045454545443,5.572537936429036
259,2015-08-17,BTCUSD,259.19,261.57,255.58,258.49,6761.14,1748489.61,269.20699999999977,279.8140909090908,5.566705678567538
260,2015-08-18,BTCUSD,258.49,258.64,245.67,247.43,8204.81,2080508.48,267.0549999999997,278.0704545454544,5.555440870299578
261,2015-08-19,BTCUSD,247.43,247.43,200.0,227.84,16696.31,3851980.93,264.9179999999997,275.7718181818181,5.511131420799985
262,2015-08-20,BTCUSD,227.84,238.2,226.58,235.49,8940.0,2088182.3,261.8489999999997,273.1181818181817,5.473114338426435
263,2015-08-21,BTCUSD,235.49,236.99,231.37,233.71,7878.14,1847689.64,258.3489999999997,270.63772727272715,5.4680216242317154
264,2015-08-22,BTCUSD,233.71,235.53,222.68,230.62,7708.46,1766699.25,254.66199999999972,268.16181818181803,5.461841967801119
265,2015-08-23,BTCUSD,230.62,233.25,226.15,228.3,4254.11,978568.02,251.03799999999973,265.7822727272726,5.452114507107095
266,2015-08-24,BTCUSD,228.3,229.84,210.0,213.38,16138.49,3532958.11,247.22399999999976,263.3849999999998,5.437387072144227
267,2015-08-25,BTCUSD,213.38,229.49,198.02,223.58,20002.92,4264677.57,243.4039999999997,260.82272727272715,5.4358631120146175
268,2015-08-26,BTCUSD,223.58,231.97,220.16,226.35,9739.46,2208758.79,240.2909999999997,258.3454545454544,5.446611716638354
269,2015-08-27,BTCUSD,226.35,229.99,224.0,224.34,7938.43,1799783.19,237.13299999999973,255.78818181818167,5.438039487629161
270,2015-08-28,BTCUSD,224.34,236.18,221.2,233.4,9005.75,2070643.73,234.88699999999972,253.6704545454544,5.464597901949767
271,2015-08-29,BTCUSD,233.4,233.95,228.0,229.55,4546.16,1048954.46,233.5389999999997,251.52409090909075,5.455111086707525
272,2015-08-30,BTCUSD,229.55,233.47,226.59,229.24,4964.63,1137912.57,233.06599999999972,249.40181818181802,5.453057257211132
273,2015-08-31,BTCUSD,229.24,233.0,225.23,231.12,6705.52,1543065.59,232.66699999999975,247.7745454545453,5.451042120223998
274,2015-09-01,BTCUSD,231.12,233.5,226.42,227.6,8594.57,1967118.87,232.46399999999971,246.1659090909089,5.453185745209165
275,2015-09-02,BTCUSD,227.6,231.43,226.43,229.39,7477.0,1712613.03,232.2819999999997,244.32227272727258,5.4442811141020595
276,2015-09-03,BTCUSD,229.39,231.36,226.48,226.83,6712.57,1531235.08,232.43399999999968,242.45681818181802,5.4439786008774025
277,2015-09-04,BTCUSD,226.83,232.49,226.83,231.61,7020.27,1615740.04,232.73399999999964,240.77499999999984,5.4488508785340874
278,2015-09-05,BTCUSD,231.61,231.61,230.12,230.92,2603.86,601166.68,232.6979999999997,239.12181818181799,5.4450585852930775
279,2015-09-06,BTCUSD,240.13,244.82,239.72,240.93,2502.55,605270.41,234.18099999999973,238.08227272727254,5.500526946591767
280,2015-09-07,BTCUSD,240.93,242.98,239.21,240.31,4960.04,1196014.62,234.86099999999973,237.16772727272703,5.492982830296427
281,2015-09-08,BTCUSD,240.31,247.82,240.01,244.15,8264.99,2015007.12,236.24799999999976,236.54272727272703,5.51270638432528
282,2015-09-09,BTCUSD,244.15,244.69,238.6,238.72,6800.15,1639306.36,237.3699999999998,235.9086363636361,5.499995802833719
283,2015-09-10,BTCUSD,238.72,241.4,236.69,238.33,5822.01,1391798.77,238.2099999999998,235.63454545454516,5.486458999144989
284,2015-09-11,BTCUSD,238.33,241.54,238.33,241.04,5807.8,1396588.42,239.0139999999998,235.78636363636335,5.487038781718779
285,2015-09-12,BTCUSD,241.04,241.13,235.26,236.92,5390.6,1286085.34,239.98399999999984,235.9745454545452,5.4853398968724045
286,2015-09-13,BTCUSD,236.92,236.92,229.72,230.61,4987.99,1162075.64,240.53999999999982,236.037727272727,5.46772620928966
287,2015-09-14,BTCUSD,230.61,233.99,228.01,231.01,7961.8,1842034.35,240.68999999999977,236.07136363636337,5.455282048912096
288,2015-09-15,BTCUSD,231.01,232.43,230.26,230.36,6953.11,1607223.06,240.77199999999976,236.18909090909065,5.448592769437072
289,2015-09-16,BTCUSD,230.36,232.0,226.85,229.2,7866.47,1804773.1,239.48999999999972,236.30318181818157,5.446741035431471
290,2015-09-17,BTCUSD,229.2,235.93,229.01,233.17,7532.78,1747560.55,238.7849999999997,236.48318181818158,5.463538825922863
291,2015-09-18,BTCUSD,233.17,234.96,231.75,233.19,4579.73,1069747.46,237.4989999999997,236.7090909090907,5.459418959183366
292,2015-09-19,BTCUSD,233.19,234.31,232.0,232.26,3630.37,845592.41,236.4609999999997,236.62409090909068,5.456648695356917
293,2015-09-20,BTCUSD,232.26,234.0,231.85,232.48,3636.83,845849.51,235.7209999999997,236.6263636363634,5.455324784896746
294,2015-09-21,BTCUSD,232.48,233.64,226.87,227.0,7630.98,1747253.74,234.93099999999967,236.6340909090907,5.453785137675505
295,2015-09-22,BTCUSD,227.0,232.5,224.45,230.61,8827.76,2029170.21,234.06799999999967,236.61136363636342,5.448893890240696
296,2015-09-23,BTCUSD,230.61,233.0,229.27,230.1,6307.83,1457819.49,233.67599999999965,236.58863636363614,5.451042120223998
297,2015-09-24,BTCUSD,230.1,235.99,230.01,235.6,9095.34,2117575.92,233.87599999999966,236.79590909090885,5.4637931064817815
298,2015-09-25,BTCUSD,235.6,237.62,234.02,235.76,6468.71,1526369.32,234.39499999999967,237.08045454545433,5.470676438895517
299,2015-09-26,BTCUSD,235.76,236.2,233.5,234.99,4229.25,994247.53,234.81499999999966,237.24909090909068,5.464682579596852
300,2015-09-27,BTCUSD,234.99,235.13,233.2,233.54,3286.85,768909.53,234.73499999999967,237.4090909090907,5.460142225459022
301,2015-09-28,BTCUSD,233.54,240.42,233.45,240.42,7962.86,1898213.94,235.28099999999966,237.20909090909072,5.48239108162137
302,2015-09-29,BTCUSD,240.42,241.05,237.0,237.78,6880.33,1643213.39,235.9549999999997,237.12136363636347,5.4850080703572175
303,2015-09-30,BTCUSD,237.78,238.75,236.26,237.13,5549.05,1318349.82,236.4299999999997,236.70909090909075,5.47542066241743
304,2015-10-01,BTCUSD,237.13,239.86,236.68,238.54,5670.97,1351078.32,237.05199999999974,236.48954545454532,5.480059105980227
305,2015-10-02,BTCUSD,238.54,239.4,236.97,237.99,5947.95,1417784.26,237.74199999999973,236.39863636363623,5.4781394780092825
306,2015-10-03,BTCUSD,237.99,240.62,237.68,239.93,4360.67,1043632.98,238.50399999999973,236.35681818181803,5.483222613909972
307,2015-10-04,BTCUSD,239.93,240.28,239.07,239.76,3757.54,900881.86,238.93299999999977,236.31818181818164,5.481808597335413
308,2015-10-05,BTCUSD,239.76,240.77,237.5,240.7,7420.58,1776349.82,239.24799999999976,236.49318181818168,5.483845809679526
309,2015-10-06,BTCUSD,240.7,248.0,240.31,246.83,9347.01,2285485.5,240.4279999999998,237.12999999999985,5.513432454790308
310,2015-10-07,BTCUSD,246.83,247.96,240.2,243.64,9035.05,2220567.2,241.71099999999979,237.83590909090893,5.513271151350544
311,2015-10-08,BTCUSD,243.64,245.38,242.2,243.38,5358.51,1309144.55,242.2069999999998,238.44409090909076,5.502811730844304
312,2015-10-09,BTCUSD,243.38,244.88,241.1,244.46,4999.71,1219605.35,242.58999999999978,238.85090909090894,5.5007719947463904
313,2015-10-10,BTCUSD,244.46,246.1,243.8,246.06,3721.95,912802.93,243.32499999999976,239.3572727272726,5.505741660849103
314,2015-10-11,BTCUSD,246.06,250.0,245.63,248.9,4222.7,1044679.03,244.33899999999977,240.0704545454544,5.521464631890438
315,2015-10-12,BTCUSD,248.9,249.14,245.89,246.29,5328.43,1318989.63,245.31299999999973,240.7586363636362,5.5180186991682225
316,2015-10-13,BTCUSD,246.29,251.5,244.86,250.37,6471.08,1610643.64,246.40099999999975,241.5704545454544,5.527446707591845
317,2015-10-14,BTCUSD,250.37,255.0,250.25,253.22,7542.42,1905000.14,247.87299999999973,242.59318181818165,5.541267272506918
318,2015-10-15,BTCUSD,253.22,256.77,253.13,254.64,6623.1,1690435.99,249.47299999999973,243.67363636363618,5.548184474562994
319,2015-10-16,BTCUSD,254.64,267.6,254.64,263.0,9104.56,2376369.17,251.4329999999997,245.1104545454544,5.5894970880444825
320,2015-10-17,BTCUSD,263.0,274.81,262.56,271.35,10913.12,2940700.24,254.1179999999997,246.80090909090896,5.616083727461966
321,2015-10-18,BTCUSD,271.35,273.5,262.94,264.53,5809.15,1553771.6,256.9299999999997,248.49636363636353,5.611305396321862
322,2015-10-19,BTCUSD,264.53,268.23,262.05,264.81,5238.97,1389589.25,259.2649999999997,250.00090909090895,5.591848582787485
323,2015-10-20,BTCUSD,264.81,272.95,264.38,271.14,4652.97,1254498.62,261.9499999999997,251.4795454545453,5.609292401333547
324,2015-10-21,BTCUSD,271.14,272.85,265.0,269.16,6098.22,1643140.21,264.2349999999997,252.92499999999984,5.608925966491537
325,2015-10-22,BTCUSD,269.16,280.0,268.52,275.92,8714.9,2388561.2,267.3209999999997,254.79999999999984,5.634793393428341
326,2015-10-23,BTCUSD,275.92,281.17,275.4,278.07,7054.48,1959383.04,270.28799999999967,256.67772727272717,5.638963261676156
327,2015-10-24,BTCUSD,278.07,284.0,278.07,284.0,5268.7,1480783.01,273.1879999999997,258.70499999999987,5.648978037961637
328,2015-10-25,BTCUSD,284.0,295.93,283.28,288.97,10737.02,3114865.97,277.1039999999997,261.2190909090908,5.690126767349471
329,2015-10-26,BTCUSD,288.97,288.99,282.04,286.75,7565.99,2158042.54,279.24299999999965,263.4331818181817,5.666395896954243
330,2015-10-27,BTCUSD,286.75,297.99,286.67,295.88,10888.35,3196913.71,281.5609999999997,266.03409090909076,5.6970637610407975
331,2015-10-28,BTCUSD,295.88,308.93,295.51,303.75,16005.21,4830462.34,285.1039999999997,268.80363636363626,5.733118570415274
332,2015-10-29,BTCUSD,303.75,320.99,301.8,315.68,12145.79,3785443.04,290.37999999999965,272.1231818181817,5.7714138521540015
333,2015-10-30,BTCUSD,315.68,336.97,315.46,329.97,16267.3,5308998.95,296.7819999999997,276.28636363636355,5.819997820455616
334,2015-10-31,BTCUSD,329.97,334.28,306.29,314.6,14918.76,4759517.11,302.9249999999997,280.34999999999985,5.8119828745793125
335,2015-11-01,BTCUSD,314.6,332.0,311.44,331.71,10295.56,3304599.08,308.1249999999997,284.2545454545453,5.80513887375893
336,2015-11-02,BTCUSD,331.71,371.82,326.07,363.97,19347.78,6714822.77,317.1899999999997,289.79181818181803,5.918413847239232
337,2015-11-03,BTCUSD,363.97,422.3,362.07,399.49,40259.65,15724145.32,331.01999999999975,297.6627272727271,6.0457200286099075
338,2015-11-04,BTCUSD,399.49,499.99,368.15,398.09,49326.81,21800320.75,351.42599999999976,308.9577272727271,6.214592278484576
339,2015-11-05,BTCUSD,398.09,450.0,366.66,384.2,27216.75,10978245.17,367.52699999999976,317.82136363636346,6.109251692169121
340,2015-11-06,BTCUSD,384.2,395.0,351.0,371.37,20222.01,7536080.38,377.2279999999998,324.10454545454525,5.978889786617588
341,2015-11-07,BTCUSD,371.37,392.0,368.24,386.7,8508.45,3260497.4,385.5349999999998,329.7590909090907,5.97126585637867
342,2015-11-08,BTCUSD,386.7,389.0,363.58,373.91,7450.76,2834422.59,392.3359999999998,334.9495454545452,5.963583355038998
343,2015-11-09,BTCUSD,373.91,386.96,360.8,381.0,10839.36,4061818.61,397.33499999999975,340.10681818181797,5.9583253363984605
344,2015-11-10,BTCUSD,381.0,382.23,322.0,338.46,16387.91,5808412.16,402.12999999999977,345.28863636363616,5.9460265212723
345,2015-11-11,BTCUSD,338.46,341.75,293.32,307.54,17757.39,5596526.74,403.1049999999998,348.4159090909089,5.834083399916115
346,2015-11-12,BTCUSD,307.54,344.99,307.25,336.19,15695.79,5150951.91,400.42199999999974,351.69499999999977,5.843519361763207
347,2015-11-13,BTCUSD,336.19,343.0,325.0,335.0,10519.03,3524031.49,392.49199999999973,354.55863636363614,5.8377343739338325
348,2015-11-14,BTCUSD,335.0,339.57,329.4,333.49,5960.51,1993712.42,376.44999999999976,357.21318181818157,5.827684031319942
349,2015-11-15,BTCUSD,333.49,336.46,320.0,321.13,6242.57,2042181.14,365.0959999999998,359.597727272727,5.818483185109543
350,2015-11-16,BTCUSD,321.13,334.1,316.12,332.1,7340.55,2388564.1,359.00599999999974,361.332727272727,5.811444258446486
351,2015-11-17,BTCUSD,332.1,340.72,330.1,336.0,7247.61,2435724.03,353.8779999999998,363.6840909090907,5.831064947896644
352,2015-11-18,BTCUSD,336.0,338.0,330.0,336.59,5173.52,1730599.43,348.7779999999998,365.50272727272704,5.823049812373302
353,2015-11-19,BTCUSD,336.59,336.59,324.9,325.5,6700.81,2213544.98,343.7409999999998,366.75999999999976,5.818869486540526
354,2015-11-20,BTCUSD,325.5,327.12,311.23,321.85,9224.03,2950546.24,338.2299999999998,367.03863636363616,5.790330970938252
355,2015-11-21,BTCUSD,321.85,328.0,316.33,325.22,5147.59,1666020.3,336.8549999999998,366.63090909090886,5.793017505073114
356,2015-11-22,BTCUSD,325.22,327.0,321.0,323.59,3378.49,1094959.85,335.05599999999976,366.2999999999998,5.7899640655323195
357,2015-11-23,BTCUSD,323.59,326.0,322.0,323.01,4748.68,1537847.99,333.35599999999977,366.0272727272725,5.786901273941578
358,2015-11-24,BTCUSD,323.01,323.17,318.0,319.49,5194.49,1669246.72,331.7159999999998,363.81590909090886,5.778182387266642
359,2015-11-25,BTCUSD,319.49,330.06,316.26,328.07,7794.68,2524344.05,331.07599999999974,359.6231818181816,5.799278357015771
360,2015-11-26,BTCUSD,328.07,368.18,328.03,356.88,13908.21,4820726.55,334.48399999999975,353.631818181818,5.90857592343807
361,2015-11-27,BTCUSD,356.88,364.46,347.96,359.99,7373.93,2632396.27,336.8579999999997,349.7436363636362,5.8984207736466745
362,2015-11-28,BTCUSD,359.99,360.0,351.09,355.94,5518.0,1960030.5,339.0579999999997,348.1527272727271,5.886107990756694
363,2015-11-29,BTCUSD,355.94,373.63,354.26,371.04,5194.56,1886836.8,342.7619999999997,347.3177272727271,5.923269987220356
364,2015-11-30,BTCUSD,371.04,382.87,367.0,378.23,11431.2,4295141.92,348.3369999999997,347.0390909090907,5.947699506711515
365,2015-12-01,BTCUSD,378.23,378.94,354.6,362.56,9357.22,3423256.15,353.4309999999997,346.67454545454524,5.937381875000272
366,2015-12-02,BTCUSD,362.56,363.06,349.59,360.23,8231.07,2933751.25,357.0369999999997,345.8031818181816,5.894572074862213
367,2015-12-03,BTCUSD,360.23,369.99,356.52,361.33,7200.93,2616658.73,361.4359999999997,347.086818181818,5.913479955964371
368,2015-12-04,BTCUSD,361.33,364.85,355.43,363.25,5828.13,2105311.65,365.6039999999997,347.9895454545453,5.899490278519799
369,2015-12-05,BTCUSD,363.25,390.0,363.25,387.0,8615.5,3238953.02,371.5979999999997,350.1259090909089,5.966150752271211
370,2015-12-06,BTCUSD,387.0,401.01,375.22,393.26,9400.68,3688924.73,374.8809999999997,352.9186363636362,5.993990396525423
371,2015-12-07,BTCUSD,393.26,397.57,383.0,395.28,7450.8,2925052.19,378.19199999999967,355.69636363636346,5.9853750452982135
372,2015-12-08,BTCUSD,395.28,409.2,386.69,409.2,6706.2,2650822.8,383.1119999999997,359.1099999999998,6.014208079550882
373,2015-12-09,BTCUSD,409.2,425.0,401.0,417.44,14296.19,5923286.43,388.2489999999997,362.94090909090886,6.052093239881384
374,2015-12-10,BTCUSD,417.44,419.5,408.0,416.18,6848.2,2848181.35,391.9119999999997,366.64545454545436,6.039067588102488
375,2015-12-11,BTCUSD,416.18,452.73,415.67,451.34,13066.6,5707813.63,399.29099999999966,371.92454545454524,6.115300034771758
376,2015-12-12,BTCUSD,451.34,469.34,403.0,436.01,28635.94,12493274.54,409.9189999999997,378.3890909090906,6.151331590204363
377,2015-12-13,BTCUSD,436.01,443.83,419.42,436.29,6428.01,2801886.68,417.3029999999997,383.65409090909066,6.095445706349097
378,2015-12-14,BTCUSD,436.29,450.0,429.12,441.98,160540.99,71246836.97,425.81799999999964,389.2449999999997,6.109251692169121
379,2015-12-15,BTCUSD,441.98,464.95,441.77,463.64,10524.31,4804681.48,433.31299999999965,395.56090909090886,6.141934004312808
380,2015-12-16,BTCUSD,463.64,464.73,440.0,453.63,35969.03,16373751.57,439.68499999999966,401.99545454545427,6.141460722856629
381,2015-12-17,BTCUSD,453.63,456.33,446.01,455.5,6187.21,2802476.5,445.5609999999997,407.73499999999973,6.123220350792573
382,2015-12-18,BTCUSD,455.5,465.1,453.28,462.5,4930.71,2269506.57,451.1509999999997,412.1404545454543,6.142256567835626
383,2015-12-19,BTCUSD,462.5,465.6,451.58,460.9,6946.83,3201413.25,455.2109999999998,416.7377272727271,6.143331028745543
384,2015-12-20,BTCUSD,460.9,461.4,430.0,442.26,8251.43,3677038.1,459.4009999999997,421.346818181818,6.1342694719726865
385,2015-12-21,BTCUSD,442.26,444.44,424.66,436.61,6840.03,2975490.47,458.57199999999966,424.56545454545443,6.0968191637577895
386,2015-12-22,BTCUSD,436.61,442.0,432.58,434.88,6466.68,2824300.2,455.8379999999996,427.25318181818164,6.0913139794166025
387,2015-12-23,BTCUSD,434.88,445.11,428.29,443.77,7455.28,3269700.45,455.9659999999996,430.2609090909089,6.098325544686065
388,2015-12-24,BTCUSD,443.77,460.0,442.0,456.0,7020.69,3188793.34,456.9659999999996,434.6672727272726,6.131230613672078
389,2015-12-25,BTCUSD,456.0,458.99,450.01,456.09,3442.71,1567809.63,456.3699999999996,438.71272727272714,6.129032546041242
390,2015-12-26,BTCUSD,456.09,458.29,410.0,419.76,13272.92,5695782.79,455.72599999999954,442.95999999999987,6.127506293192075
391,2015-12-27,BTCUSD,419.76,429.85,410.02,425.01,5562.86,2343122.3,453.07799999999963,444.7713636363635,6.063440389210111
392,2015-12-28,BTCUSD,425.01,429.9,418.0,421.28,6864.21,2913800.23,449.55799999999965,446.0845454545453,6.063556702170132
393,2015-12-29,BTCUSD,421.28,433.0,419.31,432.59,6013.97,2564563.51,446.2979999999996,447.6949999999999,6.07074181150347
394,2015-12-30,BTCUSD,432.59,434.99,422.35,428.2,5066.16,2176128.38,443.6569999999996,448.86727272727256,6.075327128904003
395,2015-12-31,BTCUSD,428.2,434.0,419.04,430.12,6396.83,2735415.63,442.61299999999954,449.27636363636344,6.073048619153065
396,2016-01-01,BTCUSD,430.12,437.15,427.92,435.43,3894.26,1686757.39,442.12799999999953,450.0786363636362,6.080280475544088
397,2016-01-02,BTCUSD,435.43,437.56,432.41,435.74,3278.08,1426939.51,441.3729999999995,449.3890909090907,6.081217929799359
398,2016-01-03,BTCUSD,435.74,435.88,425.02,432.51,3920.35,1688824.56,438.9609999999995,447.8681818181816,6.077371064068849
399,2016-01-04,BTCUSD,432.51,435.79,431.37,433.42,5836.26,2532533.29,436.6409999999995,447.5027272727271,6.0771645637628655
400,2016-01-05,BTCUSD,433.42,435.51,430.0,432.67,5120.61,2218755.4,434.36299999999954,446.8440909090907,6.076521845530381
401,2016-01-06,BTCUSD,432.67,433.46,428.15,432.44,5369.1,2318672.51,434.72399999999953,445.412727272727,6.071803603975453
402,2016-01-07,BTCUSD,432.44,458.68,430.21,458.49,12531.7,5637785.2,437.6019999999995,445.13772727272703,6.128356921426044
403,2016-01-08,BTCUSD,458.49,464.4,447.53,454.06,9564.11,4368140.37,440.74199999999945,445.5045454545452,6.140750380416169
404,2016-01-09,BTCUSD,454.06,456.0,447.66,451.07,4194.88,1896757.44,442.8429999999995,445.09090909090884,6.1224969278285855
405,2016-01-10,BTCUSD,451.07,451.45,442.96,449.14,3885.82,1736428.18,444.58799999999945,444.44772727272704,6.112468736322197
406,2016-01-11,BTCUSD,449.14,452.65,445.88,449.33,5572.68,2503083.94,446.13799999999947,444.0499999999998,6.115123313275767
407,2016-01-12,BTCUSD,449.33,449.49,445.22,446.57,5739.9,2567018.77,447.3309999999995,444.2795454545452,6.108117715365146
408,2016-01-13,BTCUSD,446.57,446.57,425.0,432.68,9754.5,4212281.54,448.39999999999947,444.48727272727245,6.101600267202668
409,2016-01-14,BTCUSD,432.68,435.27,428.0,429.69,5499.3,2375810.73,448.3479999999994,444.03999999999974,6.075970615213852
410,2016-01-15,BTCUSD,429.69,430.67,359.8,373.43,27319.74,10862409.27,447.8639999999994,442.7068181818179,6.065346215454182
411,2016-01-16,BTCUSD,373.43,387.81,350.92,386.57,18198.94,6743136.29,443.2989999999994,439.4713636363633,5.960519538323634
412,2016-01-17,BTCUSD,386.57,391.0,378.42,381.01,8757.44,3377012.19,436.5309999999994,436.41272727272695,5.96871157485543
413,2016-01-18,BTCUSD,381.01,386.1,370.1,383.14,8946.25,3399845.35,428.7009999999994,434.4240909090906,5.95610040965732
414,2016-01-19,BTCUSD,383.14,385.5,370.0,375.96,8030.16,3046483.04,421.6509999999994,432.4059090909088,5.9545451983443956
415,2016-01-20,BTCUSD,375.96,425.1,369.0,413.88,13499.26,5361492.24,419.01599999999945,432.04681818181786,6.052328506479965
416,2016-01-21,BTCUSD,413.88,424.78,403.21,408.97,9143.04,3777526.39,416.2289999999995,431.582727272727,6.051575458448781
417,2016-01-22,BTCUSD,408.97,413.99,373.86,383.01,13321.19,5228249.9,412.67899999999946,430.67318181818155,6.025845872245819
418,2016-01-23,BTCUSD,383.01,398.72,380.26,389.52,6279.09,2450742.09,407.89399999999944,428.92636363636336,5.988263444180715
419,2016-01-24,BTCUSD,389.52,406.93,385.0,403.45,3630.65,1451785.99,405.0599999999994,427.53409090909065,6.008645222210139
420,2016-01-25,BTCUSD,403.45,403.94,386.41,392.91,6384.0,2516592.93,402.3869999999994,426.08227272727254,6.001270388851081
421,2016-01-26,BTCUSD,392.91,397.0,387.78,389.21,6856.0,2694178.75,403.3059999999994,424.3190909090907,5.9839403058009015
422,2016-01-27,BTCUSD,389.21,397.18,388.77,394.93,6264.62,2469329.53,403.9239999999994,422.57681818181794,5.984393603854642
